"","X","BO21_tempmean_bdmax","BO21_tempmean_ss","BO22_chlomean_ss","BO22_salinitymean_bdmax","BO22_salinitymean_ss","pa"
"6320",6320,NA,NA,NA,NA,NA,1
"6321",6321,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6322",6322,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6323",6323,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6324",6324,NA,NA,NA,NA,NA,1
"6325",6325,NA,NA,NA,NA,NA,1
"6326",6326,6.646921,8.457728,1.334337,32.346096,30.072259,1
"6327",6327,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6328",6328,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6329",6329,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6330",6330,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6331",6331,5.292134,8.957577,0.418972,32.208462,30.512912,1
"6332",6332,NA,NA,NA,NA,NA,1
"6333",6333,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6334",6334,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6335",6335,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6336",6336,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6337",6337,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6338",6338,NA,NA,NA,NA,NA,1
"6339",6339,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6340",6340,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6341",6341,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6342",6342,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6343",6343,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6344",6344,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6345",6345,9.84325,8.479806,1.318913,33.650246,30.087677,1
"6346",6346,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6347",6347,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6348",6348,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6349",6349,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6350",6350,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6351",6351,NA,NA,NA,NA,NA,1
"6352",6352,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6353",6353,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6354",6354,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6355",6355,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6356",6356,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6357",6357,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6358",6358,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6359",6359,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6360",6360,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6361",6361,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6362",6362,NA,NA,NA,NA,NA,1
"6363",6363,NA,NA,NA,NA,NA,1
"6364",6364,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6365",6365,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6366",6366,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6367",6367,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6368",6368,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6369",6369,NA,NA,NA,NA,NA,1
"6370",6370,NA,NA,NA,NA,NA,1
"6371",6371,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6372",6372,NA,NA,NA,NA,NA,1
"6373",6373,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6374",6374,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6375",6375,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6376",6376,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6377",6377,NA,NA,NA,NA,NA,1
"6378",6378,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6379",6379,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6380",6380,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6381",6381,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6382",6382,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6383",6383,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6384",6384,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6385",6385,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6386",6386,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6387",6387,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6388",6388,NA,NA,NA,NA,NA,1
"6389",6389,6.646921,8.457728,1.334337,32.346096,30.072259,1
"6390",6390,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6391",6391,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6392",6392,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6393",6393,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6394",6394,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6395",6395,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6396",6396,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6397",6397,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6398",6398,NA,NA,NA,NA,NA,1
"6399",6399,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6400",6400,NA,NA,NA,NA,NA,1
"6401",6401,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6402",6402,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6403",6403,NA,NA,NA,NA,NA,1
"6404",6404,NA,NA,NA,NA,NA,1
"6405",6405,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6406",6406,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6407",6407,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6408",6408,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6409",6409,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6410",6410,NA,NA,NA,NA,NA,1
"6411",6411,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6412",6412,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6413",6413,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6414",6414,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6415",6415,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6416",6416,NA,NA,NA,NA,NA,1
"6417",6417,NA,NA,NA,NA,NA,1
"6418",6418,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6419",6419,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6420",6420,NA,NA,NA,NA,NA,1
"6421",6421,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6422",6422,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6423",6423,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6424",6424,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6425",6425,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6426",6426,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6427",6427,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6428",6428,NA,NA,NA,NA,NA,1
"6429",6429,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6430",6430,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6431",6431,NA,NA,NA,NA,NA,1
"6432",6432,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6433",6433,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6434",6434,9.84325,8.479806,1.318913,33.650246,30.087677,1
"6435",6435,NA,NA,NA,NA,NA,1
"6436",6436,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6437",6437,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6438",6438,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6439",6439,NA,NA,NA,NA,NA,1
"6440",6440,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6441",6441,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6442",6442,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6443",6443,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6444",6444,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6445",6445,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6446",6446,NA,NA,NA,NA,NA,1
"6447",6447,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6448",6448,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6449",6449,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6450",6450,9.84325,8.479806,1.318913,33.650246,30.087677,1
"6451",6451,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6452",6452,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6453",6453,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6454",6454,9.84325,8.479806,1.318913,33.650246,30.087677,1
"6455",6455,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6456",6456,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6457",6457,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6458",6458,NA,NA,NA,NA,NA,1
"6459",6459,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6460",6460,NA,NA,NA,NA,NA,1
"6461",6461,NA,NA,NA,NA,NA,1
"6462",6462,7.316595,8.451973,1.281597,31.951115,30.410813,1
"6463",6463,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6464",6464,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6465",6465,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6466",6466,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6467",6467,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6468",6468,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6469",6469,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6470",6470,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6471",6471,NA,NA,NA,NA,NA,1
"6472",6472,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6473",6473,9.84325,8.479806,1.318913,33.650246,30.087677,1
"6474",6474,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6475",6475,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6476",6476,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6477",6477,NA,NA,NA,NA,NA,1
"6478",6478,NA,NA,NA,NA,NA,1
"6479",6479,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6480",6480,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6481",6481,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6482",6482,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6483",6483,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6484",6484,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6485",6485,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6486",6486,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6487",6487,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6488",6488,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6489",6489,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6490",6490,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6491",6491,NA,NA,NA,NA,NA,1
"6492",6492,5.292134,8.957577,0.418972,32.208462,30.512912,1
"6493",6493,NA,NA,NA,NA,NA,1
"6494",6494,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6495",6495,NA,NA,NA,NA,NA,1
"6496",6496,9.84325,8.479806,1.318913,33.650246,30.087677,1
"6497",6497,NA,NA,NA,NA,NA,1
"6498",6498,NA,NA,NA,NA,NA,1
"6499",6499,9.84325,8.479806,1.318913,33.650246,30.087677,1
"6500",6500,NA,NA,NA,NA,NA,1
"6501",6501,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6502",6502,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6503",6503,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6504",6504,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6505",6505,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6506",6506,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6507",6507,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6508",6508,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6509",6509,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6510",6510,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6511",6511,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6512",6512,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6513",6513,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6514",6514,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6515",6515,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6516",6516,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6517",6517,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6518",6518,NA,NA,NA,NA,NA,1
"6519",6519,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6520",6520,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6521",6521,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6522",6522,NA,NA,NA,NA,NA,1
"6523",6523,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6524",6524,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6525",6525,NA,NA,NA,NA,NA,1
"6526",6526,NA,NA,NA,NA,NA,1
"6527",6527,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6528",6528,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6529",6529,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6530",6530,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6531",6531,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6532",6532,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6533",6533,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6534",6534,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6535",6535,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6536",6536,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6537",6537,NA,NA,NA,NA,NA,1
"6538",6538,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6539",6539,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6540",6540,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6541",6541,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6542",6542,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6543",6543,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6544",6544,NA,NA,NA,NA,NA,1
"6545",6545,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6546",6546,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6547",6547,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6548",6548,NA,NA,NA,NA,NA,1
"6549",6549,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6550",6550,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6551",6551,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6552",6552,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6553",6553,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6554",6554,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6555",6555,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6556",6556,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6557",6557,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6558",6558,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6559",6559,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6560",6560,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6561",6561,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6562",6562,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6563",6563,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6564",6564,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6565",6565,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6566",6566,NA,NA,NA,NA,NA,1
"6567",6567,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6568",6568,7.316595,8.451973,1.281597,31.951115,30.410813,1
"6569",6569,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6570",6570,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6571",6571,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6572",6572,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6573",6573,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6574",6574,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6575",6575,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6576",6576,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6577",6577,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6578",6578,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6579",6579,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6580",6580,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6581",6581,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6582",6582,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6583",6583,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6584",6584,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6585",6585,NA,NA,NA,NA,NA,1
"6586",6586,6.221054,8.972713,0.4092,31.626728,30.516929,1
"6587",6587,NA,NA,NA,NA,NA,1
"6588",6588,NA,NA,NA,NA,NA,1
"6589",6589,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6590",6590,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6591",6591,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6592",6592,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6593",6593,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6594",6594,6.330499,8.456971,1.280386,32.359314,30.205078,1
"6595",6595,9.84325,8.479806,1.318913,33.650246,30.087677,1
"6596",6596,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6597",6597,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6598",6598,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6599",6599,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6600",6600,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6601",6601,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6602",6602,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6603",6603,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6604",6604,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6605",6605,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6606",6606,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6607",6607,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6608",6608,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6609",6609,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6610",6610,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6611",6611,NA,NA,NA,NA,NA,1
"6612",6612,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6613",6613,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6614",6614,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6615",6615,NA,NA,NA,NA,NA,1
"6616",6616,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6617",6617,9.84325,8.479806,1.318913,33.650246,30.087677,1
"6618",6618,NA,NA,NA,NA,NA,1
"6619",6619,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6620",6620,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6621",6621,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6622",6622,NA,NA,NA,NA,NA,1
"6623",6623,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6624",6624,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6625",6625,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6626",6626,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6627",6627,NA,NA,NA,NA,NA,1
"6628",6628,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6629",6629,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6630",6630,NA,NA,NA,NA,NA,1
"6631",6631,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6632",6632,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6633",6633,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6634",6634,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6635",6635,NA,NA,NA,NA,NA,1
"6636",6636,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6637",6637,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6638",6638,NA,NA,NA,NA,NA,1
"6639",6639,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6640",6640,NA,NA,NA,NA,NA,1
"6641",6641,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6642",6642,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6643",6643,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6644",6644,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6645",6645,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6646",6646,NA,NA,NA,NA,NA,1
"6647",6647,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6648",6648,NA,NA,NA,NA,NA,1
"6649",6649,NA,NA,NA,NA,NA,1
"6650",6650,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6651",6651,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6652",6652,5.092794,8.787332,0.448787,32.169716,30.439085,1
"6653",6653,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6654",6654,NA,NA,NA,NA,NA,1
"6655",6655,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6656",6656,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6657",6657,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6658",6658,6.330499,8.456971,1.280386,32.359314,30.205078,1
"6659",6659,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6660",6660,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6661",6661,NA,NA,NA,NA,NA,1
"6662",6662,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6663",6663,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6664",6664,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6665",6665,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6666",6666,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6667",6667,7.316595,8.451973,1.281597,31.951115,30.410813,1
"6668",6668,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6669",6669,NA,NA,NA,NA,NA,1
"6670",6670,NA,NA,NA,NA,NA,1
"6671",6671,NA,NA,NA,NA,NA,1
"6672",6672,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6673",6673,NA,NA,NA,NA,NA,1
"6674",6674,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6675",6675,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6676",6676,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6677",6677,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6678",6678,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6679",6679,NA,NA,NA,NA,NA,1
"6680",6680,6.642415,8.452697,1.310199,32.668194,30.076541,1
"6681",6681,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6682",6682,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6683",6683,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6684",6684,NA,NA,NA,NA,NA,1
"6685",6685,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6686",6686,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6687",6687,8.344789,8.859585,0.432064,31.146389,30.498167,1
"6688",6688,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6689",6689,9.84325,8.479806,1.318913,33.650246,30.087677,1
"6690",6690,NA,NA,NA,NA,NA,1
"6691",6691,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6692",6692,NA,NA,NA,NA,NA,1
"6693",6693,NA,NA,NA,NA,NA,1
"6694",6694,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6695",6695,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6696",6696,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6697",6697,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6698",6698,9.84325,8.479806,1.318913,33.650246,30.087677,1
"6699",6699,6.646921,8.457728,1.334337,32.346096,30.072259,1
"6700",6700,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6701",6701,6.473689,8.707038,0.442826,31.586199,30.436738,1
"6702",6702,6.473689,8.707038,0.442826,31.586199,30.436738,1
